2.49105e+16,1.43588e+11,2.49106e+16
1.24459e+16,1.46276e+11,1.2446e+16
1.02268e+16,1.46106e+11,1.0227e+16
2.46365e+16,1.41908e+11,2.46366e+16
9.23843e+16,1.85013e+11,9.23845e+16
5.54211e+16,2.17061e+11,5.54213e+16
4.13029e+15,1.58559e+11,4.13045e+15
7.05754e+15,2.00753e+11,7.05774e+15
7.05673e+15,2.54331e+11,7.05698e+15
8.09659e+15,1.54802e+11,8.09674e+15
5.99494e+15,2.22145e+11,5.99517e+15
4.93933e+15,2.70453e+11,4.93961e+15
4.20481e+15,3.43652e+11,4.20516e+15
2.06461e+15,3.95256e+11,2.065e+15
2.22576e+16,4.75049e+11,2.22581e+16
1.7779e+16,5.3822e+11,1.77796e+16
5.87653e+14,5.68013e+11,5.88221e+14
4.36972e+14,5.78161e+11,4.3755e+14
3.63603e+14,6.23303e+11,3.64227e+14
3.62572e+14,6.81968e+11,3.63253e+14
2.13756e+14,5.9863e+11,2.14355e+14
2.12095e+14,6.26745e+11,2.12721e+14
2.12362e+14,6.72024e+11,2.13034e+14
2.00239e+14,5.68244e+11,2.00807e+14
1.91416e+16,6.01995e+11,1.91422e+16
1.01505e+16,6.41193e+11,1.01512e+16
8.22459e+13,6.12106e+11,8.28581e+13
6.66946e+13,3.42969e+11,6.70376e+13
6.66336e+13,3.68028e+11,6.70016e+13
6.66018e+13,3.92443e+11,6.69942e+13
2.43872e+13,3.38413e+11,2.47256e+13
2.43869e+13,3.55287e+11,2.47421e+13
2.43875e+13,3.71678e+11,2.47592e+13
1.01937e+13,3.33112e+11,1.05268e+13
1.01985e+13,3.39852e+11,1.05384e+13
6.44532e+12,1.3015e+11,6.57547e+12
6.44528e+12,1.32196e+11,6.57747e+12
6.44524e+12,1.34228e+11,6.57947e+12
6.4452e+12,1.36244e+11,6.58145e+12
6.44517e+12,1.38245e+11,6.58341e+12
6.44513e+12,1.40232e+11,6.58536e+12
2.54411e+12,5.96502e+10,2.60376e+12
2.5441e+12,5.96502e+10,2.60375e+12
2.5441e+12,5.96502e+10,2.60375e+12
2.54409e+12,5.96502e+10,2.60374e+12
2.54409e+12,5.96502e+10,2.60374e+12
2.54408e+12,5.96502e+10,2.60374e+12
2.54408e+12,5.96502e+10,2.60373e+12
2.54408e+12,5.96502e+10,2.60373e+12
2.54407e+12,5.96502e+10,2.60372e+12
2.54407e+12,5.96502e+10,2.60372e+12
2.54406e+12,5.96502e+10,2.60371e+12
2.54406e+12,5.96502e+10,2.60371e+12
2.54405e+12,5.96502e+10,2.6037e+12
2.54405e+12,5.96502e+10,2.6037e+12
2.54404e+12,5.96502e+10,2.60369e+12
2.54404e+12,5.96502e+10,2.60369e+12
2.54403e+12,5.96502e+10,2.60368e+12
2.54403e+12,5.96502e+10,2.60368e+12
2.54402e+12,5.96502e+10,2.60367e+12
2.54402e+12,5.96502e+10,2.60367e+12
2.54401e+12,5.96502e+10,2.60367e+12
2.54401e+12,5.96502e+10,2.60366e+12
2.54401e+12,5.96502e+10,2.60366e+12
2.544e+12,5.96502e+10,2.60365e+12
2.544e+12,5.96502e+10,2.60365e+12
2.54399e+12,5.96502e+10,2.60364e+12
2.54399e+12,5.96502e+10,2.60364e+12
2.54398e+12,5.96502e+10,2.60363e+12
2.54398e+12,5.96502e+10,2.60363e+12
2.54397e+12,5.96502e+10,2.60362e+12
2.54397e+12,5.96502e+10,2.60362e+12
2.54396e+12,5.96502e+10,2.60361e+12
2.54396e+12,5.96502e+10,2.60361e+12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.06022e+29,1.30177e+12,9.06022e+29
8.16873e+24,0,8.16873e+24
3.42407e+32,0,3.42407e+32
3.02477e+32,0,3.02477e+32
2.05605e+28,0,2.05605e+28
2.17818e+32,7.29892e+10,2.17818e+32
7.74831e+29,1.33749e+11,7.74831e+29
6.50227e+28,3.10102e+10,6.50227e+28
1.86411e+27,7.95714e+09,1.86411e+27
1.91258e+27,0,1.91258e+27
1.56231e+25,1.77014e+10,1.56231e+25
3.08964e+24,8.0766e+10,3.08964e+24
1.18884e+25,0,1.18884e+25
2.02813e+25,3.43713e+10,2.02813e+25
8.18637e+22,0,8.18637e+22
1.04276e+27,6.77492e+10,1.04276e+27
8.78748e+22,2.48383e+10,8.78748e+22
5.81968e+22,2.73642e+10,5.81968e+22
6.26267e+21,3.85608e+10,6.26267e+21
1.16498e+21,0,1.16498e+21
1.01082e+22,6.79559e+10,1.01082e+22
8.33141e+20,9.60818e+10,8.33141e+20
1.34025e+22,1.29878e+10,1.34025e+22
6.54823e+24,5.98566e+10,6.54823e+24
8.36715e+19,6.47381e+10,8.36715e+19
1.70755e+19,1.71286e+10,1.70755e+19
1.03754e+19,6.72597e+10,1.03754e+19
8.35156e+20,6.84341e+10,8.35156e+20
2.53813e+19,1.16697e+11,2.53813e+19
2.02378e+18,1.39577e+11,2.02378e+18
1.46101e+18,5.41255e+10,1.46101e+18
1.22829e+18,1.53571e+11,1.22829e+18
3.80254e+23,7.91175e+10,3.80254e+23
6.51881e+17,8.61323e+10,6.51881e+17
6.00698e+17,1.27079e+11,6.00698e+17
2.19892e+19,1.37129e+11,2.19892e+19
1.73589e+17,1.36462e+11,1.73589e+17
1.97944e+17,2.3002e+11,1.97944e+17
2.37555e+17,2.0056e+11,2.37555e+17
6.41936e+16,2.31965e+11,6.41939e+16
4.39621e+16,2.08288e+11,4.39623e+16
2.32787e+16,2.23173e+11,2.3279e+16
1.89879e+16,2.03625e+11,1.89881e+16
1.40623e+16,2.83221e+11,1.40626e+16
1.06421e+16,2.61339e+11,1.06423e+16
8.57676e+15,2.99332e+11,8.57706e+15
5.63943e+15,3.2354e+11,5.63976e+15
5.8903e+15,1.357e+11,5.89044e+15
1.32451e+17,1.68596e+11,1.32451e+17
2.50751e+15,1.69654e+11,2.50768e+15
2.45607e+15,1.1493e+11,2.45618e+15
2.15571e+15,8.12493e+10,2.15579e+15
1.80392e+15,1.13098e+11,1.80403e+15
5.05635e+16,1.6866e+11,5.05636e+16
6.70445e+14,1.67311e+11,6.70612e+14
6.70197e+14,2.10379e+11,6.70408e+14
6.64177e+14,2.00612e+11,6.64377e+14
2.09201e+14,1.7461e+11,2.09376e+14
9.10233e+13,1.6336e+11,9.11866e+13
7.87381e+13,1.55817e+11,7.88939e+13
7.87281e+13,1.68568e+11,7.88967e+13
7.87189e+13,1.80969e+11,7.88998e+13
7.87103e+13,1.93041e+11,7.89033e+13
7.35831e+13,1.88826e+11,7.3772e+13
7.35726e+13,2.01465e+11,7.37741e+13
7.35624e+13,2.13782e+11,7.37762e+13
7.35522e+13,2.25791e+11,7.3778e+13
1.76324e+13,1.89829e+10,1.76514e+13
1.76337e+13,2.18909e+10,1.76556e+13
1.76352e+13,2.47311e+10,1.766e+13
1.76372e+13,2.75059e+10,1.76648e+13
1.764e+13,3.02177e+10,1.76702e+13
2.70716e+12,1.06707e+10,2.71783e+12
2.70717e+12,1.06707e+10,2.71784e+12
2.70717e+12,1.06707e+10,2.71784e+12
2.70718e+12,1.06707e+10,2.71785e+12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
